10156498707996977_10156498863331977,LOL! Nakakatawa tong mga senador nato! nasa constitution na po yan di nyo na kailangan pang ipagpilitan pa... Pero sa kaso ni Sereno. HINDI po sya IMPEACHABLE kasi from the beginning HINDI sya qualified sa kanyang posisyon as CJ because of failure to submit ALL SALNs na required para makaupo sa posisyon bilang CJ.
10156498707996977_10156498865306977,Lumalabas na ang totoong kulay nila baka lahat sila may tinatagong ayaw mabungkal at si Sereno ang susi para manatiling sekreto... Ah goodluck nalang sa inyo.sa eleksyon kung mananalo kayo ibig sabihin marami pa ay pumapabor sa inyo pero kung hindi... Magmuni muni na kayo. Kaya galingan ninyo pag brainwash sa mga tao habang hindi pa eleksyon.
10156498707996977_10156498866051977,tama lang yan wala cla karapatan tanfgalin yan  impeachable oficial...utos kase ni digongdong yan kaya ginagawa nila patalsikn c sereno na dapt senado lng ang dpt n gumawa..binastos n ang batas palibhasa mga takot s sinasamba nilang pangulo gong gong
10156498707996977_10156498867066977,"Law makers na yan.. akong hindi law maker o lawyer, pero naiintindihan ko naman ang case.. hindi naman kasi legally appointed si Sereno at therefore hindi magiging impeachable official.. bakit at para saan pa ang reso na yan if hindi naman qualified ang appointee sa position. Hindi naman nakapasa mental test si Sereno which is one of the prerequisite para maupong CJ.. nagsasayang lang talaga ng oras sila.. 

Take note, pera natin ang nagpapasweldo sa mga iyan.."
10156498707996977_10156498874736977,But this is not applicable to Sereno
10156498707996977_10156498876191977,Cover up style ksi si Sereno ang tga pagtangol ng mga baho nila. Ngayon sisikapin nila na mbaligtad ang desisyon...eh epal SC na ang naghatol tapos na yon...unless may mga tinatago tong 14 hudas ng bayan. Magkaka alaman na.
10156498707996977_10156498878091977,Mga ian alipures ng magnanakaw at mandaraya noon election. Kaya dapat lang n tangalin s Sereno ay magnanakaw cia at ayaw ng DU30 Admin.
10156498707996977_10156498883696977,Lol ka rin! Mag basa ka muna iha ng phil constitution. Wag puro mema lng. Nka saad sa phil Constitution na pwd tanggalin ang kagaya ni Sereno at mga SC justices by Impeachable. At dadaan sa Senate ang trial. Hindi sa botohan lng ng justices!😂😂😂😂
10156498707996977_10156498891256977,bka takot ang poon n duterte pg d n paalis s pwesto s sereno..pra abswelto lahat ng tauhan n duterte at pulong.duterte druglord ng pinas amen
10156498707996977_10156498893356977,Kahit anong utos pag tama at completo mga papeles at sinunod nya rules walang mibubutas .sa kanya na dismiss yan quo warranto case laban ky Sereno.
10156498707996977_10156498904176977,Kung magpakamatay si sereno tpos lahat ng tinatago nyo
10156498707996977_10156498915871977,Baka kumanta dw c sereno at mabuking sila.. Nyahahah
10156498707996977_10156498920741977,Bakit po ngayon panay ang poo una at reklamo nio tungkol sa pag kakatangal kay sereno.sino ba nag appoint sa kanya si ninoy di ba.kaya nga nila pomag tulungan si corona para alisin dahil sa hacienda luisita noong inalis si corona maraming gov.official ang natuwa naun si sereno ang inalis panay ang comment natin minsan isipin natin kung ano ang ginawa mo sa iyong kapwa babalik din yon sa kanila.siguro mag presidente nalang taung lahat para malaman natin kung anong resposibilidad ang naka atang sa ating balikat.
10156498707996977_10156498922011977,dapat ipagtanggol nyo si sereno dahil tagapagtanggol nyo yan...sa next election nalang tau mag hosgahan...
10156498707996977_10156498935216977,fren si sereno ang nambastos ng batas na sinasabi mo kc simpleng requirement na SALN di nya ginawa yun ang tunay na PAMBABASTOS.
10156498707996977_10156498935791977,"Dati ang sigaw nila, Impeach! at Resign! Bakit ngayon ang sinasabi nila hindi naman daw impeachable dahil umpisa pa lang hindi na qualified! Ilang taon bang nagtrabaho sa gobyerno si Sereno? Kung nung umpisa pa lang may anomalya na, bakit pinatagal pa?"
10156498707996977_10156498937076977,"palibhasa nakakatanggap lahat yan ng tag 50million para matanggal si corona ngayon tumatanaw ng utang na loob kay sereno para safe sila,dapat tapos tanggalin abolish ang PCGG yong senado ang isunod na tanggalin sayang ang pera ng taong bayan mga walang selbi daldalan ng daldalan pero walang nalulutas na problema dagdag lang ng sakit ng ulo ang mga yan,"
10156498707996977_10156498937901977,Disqualified. Si. Sereno. Bakit. Walang. SLN Hindi. Nakapasa.. Sa. Psychiatrist Baliw.
10156498707996977_10156498939076977,Importante sa amin pilipino ito at maski maimpeach si sereno kong senate ang magimpeach sa kanya. Yan ang tama
10156498707996977_10156498962911977,"Yan sil ang tunay na makatao.hindi mamamatay tao...
Gusto ni digong na mapatalsik si sereno at carpio..pra ma pasa ang BBM AT MA WALA ANG KASO NG ANAKNYA NA KUNSABO SA BILLION SHABU...
SILA ANG MGA JUDGE NA  TINIK  SA MGA PLANO NI DIGONG..."
10156498707996977_10156498965431977,Hindi maka move on si sayad sereno
10156498707996977_10156498989276977,Tama ka.. si Sereno Kasi ang Susi ng baho nila.. kaya laki ng takot nila ng masipa sa pwesto si Sereno
10156498707996977_10156498996901977,SIguradong GUILTY si SERENO ke JUDGE VILLAR at BINAY....
10156498707996977_10156499010286977,I beg to disagree.anu basis mo na dahil may tinatago.ang point po against sa batas ang ginawa kay sereno kase po may due process po at ang senate po ang makakapagdecide kung maimpeachnor hindi si sereno
10156498707996977_10156499013611977,invalid nga in the first place ang appointment ni Sereno kaya wala na ipapa-impeach
10156498707996977_10156499014686977,"O baka gusto lng tlgng mag for lyf si digong at sc lng ang balakid sa kanya?...
Pero mabait nmn si sereno at hindi nya pinalang ang pagpapalibing ky makoy!,at ok din sa kanya ang martial law ni digong sa mindanao!..ano pa ang problema nila kay sereno?...ay!,hello garci nga pala!..hihihi
Balakid nga ba si sereno sa present na gobyerno?,o balakid cya sa pagkatapos ng gobyerno?!...paano ba mga ka fb?...jokjokjok"
10156498707996977_10156499019761977,nanonood ka naman yata ng mga proceeding sa kamara!habang pinag uusapan doon may natuklasan si sol gen.na hindi tama sa pagkakatalaga kay sereno kaya nag karoon ng quo waranto
10156498707996977_10156499023781977,If CJ Sereno will failed to file Motion for Reconsideration within specific time mandated by law it will be her full fault for not protecting the Supreme Court because congress can immediately remove and disbar the justices of the Supreme Court by taking over the authority of the Impeachment Court the only court that can remove impeachable officer whatsoever reason as mandated by the law of the Philippines. Let Impeachment Court to decide if she is not qualified to be a Chief Justice👊
10156498707996977_10156499023871977,Oh diba kaya yung mga ayaw sa pagkakaalis ni sereno mga pulpol din kayo kagaya ng mga senador na to😂😂😂😂
10156498707996977_10156499025771977,"Maliwanag na pamumulitika. Si Mark, karaniwang mamamayan, nagnakaw ng libong piso, nakulong. Sina Senador Jhonny Enrile, Jinggoy Estrada at Bong Revilla, isama pa natin si dating Pres Estrada, nakulong dahil sa kasong pagnanakaw daw. Si Delia, isang karaniwang empleyado, natanggal sa puwesto dahil sa pag-su-submit ng Statement of Assets, Liabilities & Networth (SALN) na hindi niya isinama ang kanyang maliit na sari-sari store. Si dating Supreme Court Justice (SCJ) Corona natanggal sa puwesto dahil sa pagsu-submit ng SALN, ngunit hindi isinama ang investment ng kaniyang asawa at kaanak nito. Si SCJ Sereno natanggal dahil sa hindi pagsu-submit ng SALN.  Bakit ngayon 14 na senators nakiki-alam. Pwede na bang lumabag sa batas at SALN Law ang mga nasa gobyerno?"
10156498707996977_10156499045676977,"Congress, please do not outshine the master. The SC is the master and who has the sole jurisdiction on quo warranto proceedings. 

The SC is the final arbiter on every controversy and such has been put to halt when they ruled against ex CJ Sereno. 

To insist that your power to impeach the ex CJ would result to constitutional crisis because of your defiance to the SCs ruling which you know as forming part of the law of the land. That is a clear violation and disrespect to the principle separation of the powers of the 3 branches of the government. 

To reiterate, you are the master as regards the legislation of laws and impeachment proceedings BUT the SC is the master of quo warranto processes."
10156498707996977_10156499046216977,Hindi pa quota si sayad Josie Ann Aglugub. Bakit mo isisisi kay Sereno yan?
10156498707996977_10156499082281977,"Tama na tapos n boksing, tumigil n kayu,, anu pba gusto nyu ibalik c sereno??? Ay naku masyadu Nan halata"
10156498707996977_10156499084036977,"Ang alam ko, may  qualification ang JBC, at ang paratang, dinaya ang proseso para mapasama sa list si Sereno.. so kung totoo ang paratang, then technically, hindi siya dapat kasama sa short list..

Ang point, subject si Sereno sa qou warranto dahil issue ang qualificatio niya.. at since na ang ruling ng SC ay ang qou warranto against Sereno, then masasabi nga na mau nangyaring kababalaghan sa JBC. Kaya nga inaalam din ng SC kung ang ano ang dapat ipataw sa mga officials na nag include kay Sereno sa short list.. 

Yan ang issue.. malinaw na hindi qualified, kasi may ginawang kababalaghan ang JBC. Naging CJ si Sereno dahil sa kababalaghan na yun.. so in the first place palang, hindi dapat CJ si Sereno..

Pag binasa mo naman ang ibang opinion ng mga Justices, kukang ang SALN no Sereno, so in either way, Quo Warranto man o Impeachment, matatanggal pa din siya, kagaya ni CJ Corona."
10156498707996977_10156499089736977,"Paano Yan mga epal, mukhang pangarap na Lang Yan dahil Hindi na I aakyat sa inyo Ang impeachment ni Sereno."
10156498707996977_10156499093071977,"Ang bukang bibig ni Sereno, kung napapansin nyo ay dapat ang Senate ang magtatanggal sa kanya.. eh hindi niya maaddress kung qualified ba talaga siya o hindi.. pero sa mga justices na bumuto, malamang nakita nga na tama ang paratang.. so ganun ang desisyon.."
10156498707996977_10156499096581977,Tapos na ang laban ni Sereno kaya wage nang magpumilit. Boooo......
10156498707996977_10156499112111977,Reality lang mahirap kalabanin ang presidente sa kanya lahat ang powers ang mahirap nasimulan na kay corona sumunod si sereno napakadali na mag tanggal pag ayaw dahil sa number games
10156498707996977_10156499122221977,"Itong 14 senators signatory sa resolution that they have only the sole power to remove empeachable officials, although they knew already the law, but insisting to do so, be prepared for the consequence. The moment the new CJ can take over the place of CJ Sereno, definitely your hidden wealth that originates from PDAP will really be sequestered in favor of the government."
10156498707996977_10156499141946977,"HINDI SYA NATANGGAL THROUGH IMPEACHMENT BUT THROUGH A QUO WARRANTO,SA PAGKATANGGAL NI SERENO MAY NAWALA BA SA INYO OR NALUGI BA KAYO? WALANG PERANG UMIRAL,NA GAYA NG PAGKATANGGAL NI CORONA, NA 50M BAWAT ISA."
10156498707996977_10156499142941977,"We large majority of the filipino people worldwide agree with Senator Ping Lacson that the Senate of the Phil  has no jurisdiction and authority to question the Supreme Court (SC) on the Quo Quaranto case ousting Maria Lourdes Sereno as Chief Justice. We must accept the reality that whatever the Supreme Court (SC) decision on Quo Warranto case, it is the law of the land whether the people like it or not.  
When the Committee on Justice of the House  conducted hearing. We all filipino people discovered that Sereno failed to submit her SALN. Solgen Calida took opportunity to file quo warranto case against Sereno.
The evidence shows that Sereno failed to file nine (9)SALN in her 20yrs service  in UP of Law and submitted to the JBC only three(3) out of the required ten(10)SALN at the time of her application as chief justice.
The court cannot therefore be faulted , at least for purposes of the instant Quo Warranto proceeding, to conclude tha Sereno not only failed to submit the SALN  to the JBC,but altogether failed to file the same. Such failure to file  and submit the SALN to the JBC is s clear violation NOT ONLY the JBC rule but also the law and the constitution."
10156498707996977_10156499148061977,"So funny, they are lawyering for sereno...ang tanong, pede bang manaig ang senate reso vs sc decision?"
10156498707996977_10156499190141977,Anong mangyayari kung majority ng senador eh pumirma sa resolution..? Makakabalik ba c sereno bilang chief justice..
10156498707996977_10156499195346977,ay naku...their coconut nut are small nuts...wala naman nakipag argumento sa kanila na kongreso lang ang.puede mag impeach sa isang legit na impeachable official. quo warranto po yun ginamit sa korte suprema...quo warranto hindi impeachment. mag hearing kayo ng sarili nyong paraan ng pagpapatalsik kay sereno kesehodang kilingan nyo pa sya.may papetition petition pa kayo na mga senador eh magkahiwalay na sangay ng gobyerno ang korte suprema at konseho...
10156498707996977_10156499227546977,Mga bopol. Nasa constitution na kayo nga mga senador ang impeachment court. Di nyo na need pa ng resolution. Ang kaso ni sereno ay unqualified kaya quo waranto ang nararapat. Kapag ang house of rep. ay nagfile ng impeachment complaint saka kayo mga senado umaksyon.
10156498707996977_10156499288716977,"Kevin Vergara when sereno submitted no saln, sereno was at fault. Kaya nga complicit ang jbc at si noynoy dun."
10156498707996977_10156499295616977,KAYA NGA MINAMADALI NI SERENO NA DALHIN SA SENADO ANG KANYANG KASO. MARAMINGBALIMBINGNA SENADOR. HUWAG PO NATING IBOTO ANG MGA TRAYDOR
10156498707996977_10156499312396977,So then you want to bring it in impeachment very clear a kangaroo court senate house Sereno will be acquitted of your number
10156498707996977_10156499323476977,"Tagalogin mo KC cabauatan baka di naintindihan..Sa madaling salita pinagluluko tayo ni Aquino..Magaling talaga tingnan mo mas pinag uusapan si Sereno kaysa sa Dengvaxia nya..Eh siya din may gawa kay Sereno..Parang ganito nasa isip ng kumagAlin kaya i aapoint ko mmmmhhm..Lahat maaayus oooops si Sereno may Sablay ok to gusto ko ito..(walang pinagkaiba kay Purisima,Gadin,Puno,De Lima, at Abaya)..Look si Gen.Espina ginawa lang acting ng chief PNP strikto at matino kasi,baka maagang mabuking ang malaganap na shabuhan noon...Ayaw nya sa matino gusto sablay lang.."
10156498707996977_10156499325481977,"Hindi naman inalis sa inyo ng SC 8 justices ang power to impeach an impeachable officials. 
Ang inaksyunan ng SC eh ang validity ng pagiging Chief Justice ni Sereno. Walo ang (8) ang bomoto ng invalid. Simple understanding naman mga Senators. Invalid appointment, so walang impeachable official na kayo kanyo ang dapat mag aksyon."
10156498707996977_10156499326911977,No wonder malakas ang loob ni sereno na sa senate gawin ang impeachment!
10156498707996977_10156499327756977,Binayaran sguro kayo ni sereno at pinupulitika nyo na naman
10156498707996977_10156499333906977,SERENO was NEVER an impeachable official. SC is the highest court of the land and have made their FINAL decision en banc. Kung tumutulong na lang kayo para umunlad ang Pinas....matutuwa pa mga tao sa inyo. Sa Hacienda Luisita ....ano masasabi nyo? Sige nga!
10156498707996977_10156499379491977,"Malapit na kasi national election siyempre kung may impeachment libre grandstanding , libre pa-epal at malay natin baka kikita pa sila! At sigurado papalabasin nila “not guilty” si Sereno!"
10156498707996977_10156499403481977,"LAST NA TALAGA ITO, PROMISE.
PARA SA LAHAT NG MGA PULPOL NA SENADOR NG REPUBLIKA NG  PILIPINAS

Ang QUO WARRANTO ay para lamang sa hindi qualified/kuwalipikado ngunit naupo sa puwesto.

 Ang IMPEACHMENT aY para sa qualified/kuwalipikado na naupo sa puwesto, ngunit gumawa ng katarantaduhan.

Si Sereno hindi kuwalipikado/qualified simulat-sapul (AB INITO)kaya siya na QUO WARRANTO. 

MALINAW NA MALINAW NA PO IYAN
kAPAG HINDI NYO ININTINDI IYAN,
TATAMAAN NA KAYO NG ALUMINUM BASEBALL BAT NG AKING HARDINERO."
10156498707996977_10156499709071977,"Tsk tsk tsk... sa malamang kea ngkaisa ang 14 senators meron din clang milagrong tinatago. Kea ito cla ngaun ngkkaisa para ipaglaban c sereno... 
  Bkit nung bgo palang umuusad ang kaso hindi umapila cla legarda joel villanueva. Angara grace poe koko pimentel at escudero???  Cla hontivirus bam  trliling drillion kiko maching  hindi n cla katakataka.. alam n ng taong bayan ang mga kulay nla...   grabe sa obious ang mga taong ito...  mabuti p ang mga taong hindi degree holder  alam nla delikadesa at me respeto sa sareli... pero cla wow  tlaga greedy sa kapangyarihan at bukod sa sweldo n may kasamang sideline n kurakot switik swapang p sa pwesto... 
   Akala cguro nio lulusot p kau sa election n darating ha... hindi n uubra pandaraya ngaun sa mga balota like b4... tapos n maliligayang  araw nio at nalalapit n mga araw nio...."
10156498707996977_10156499845316977,"Ponencia of Justice Tijam

“Integrity has, at all times, been stressed to be one of the required qualifications of a judge. It is not a new concept in the vocation of administering and dispensing justice…

“Neither is integrity a complex concept necessitating esoteric philosophical disquisitions to be understood. Simply, it is a qualification of being honest, truthful, and having steadfast adherence to moral and ethical principles.

“Integrity connotes being consistent – doing the right thing in accordance with the law and ethical standards every time.

“Hence, every judicial officer in any society is required to comply, not only with the laws and legislations, but with codes and canons of conduct and ethical standards as well, without derogation. Mental dishonesty and moral mischief breed all that integrity is not.

“In our jurisdiction, one cannot be qualified to be a member of the Judiciary, lacking such mandatory requirement of ‘proven integrity.’

“Inevitably, an appointee to the position of Chief Justice of the Supreme Court must be the exemplar of honesty, probity and integrity. The purpose of this requirement is self-evident as the Chief Justice heads the Judiciary and adjudicates cases as a member of the Court that ‘has the last word on what the law is.’ Together with other justices, the Chief Justice also disciplines members of the Bar for misconduct. The significance of probity and integrity as a requirement for appointment to the Judiciary is underscored by the fact that such qualifications are not explicitly required of the President, the Vice President or the Members of Congress under the Constitution. The Constitution, thus, demands in no uncertain terms that the Chief Justice be the embodiment of moral and ethical principles. He or she must be of unquestionable character, possessed of moral authority to demand obedience to the law and to impose a rule of conduct. Indeed, one who exacts compliance with the law and ethical standards should be their foremost adherent.

An unprecedented case
“In this unprecedented case for quo warranto against the incumbent Chief Justice, the Republic entreats this Court to declare Maria Lourdes P.A. Sereno (respondent) ineligible to hold the highest post in the Judiciary for failing to regularly disclose her assets, liabilities and net worth as a member of the career service prior to her appointment as an Associate Justice, and later as Chief Justice of the Supreme Court, in violation of the Constitution, the Anti-Graft Law, and the Code of Conduct and Ethical Standards for Public Officials and Employees.”

“The foregoing discourse thins down to a public officer’s accountability to the public. The very purpose and nature of public office is grounded upon it being a public trust. No less than our Constitution gave special importance to the principle of a public office being a public trust.

“It is… an established principle that public office is not ‘property’ but is a public trust or agency, governed by the Constitution and by existing laws. There is no Torrens title to a public office.

“The right to hold public office under our political system is…not a natural right. It exists, when it exists at all, only because and by virtue of some law expressly or impliedly creating and conferring it. Needless to say, before one can hold public office, he or she must be eligible in accordance with the qualifications fixed by law and the authority conferring and creating the office. There is no such thing as a vested interest or an estate in an office, or even an absolute right to hold office. A public officer who is not truthful, not forthright, in complying with the qualifications to public office, perforce, has not legally qualified, was not legally appointed, and consequently, has not legally assumed the said public office. A disqualification cannot be erased by intentional concealment of certain defects in complying with the qualifications to public office set by the Constitution and laws. The passage of time will not cure such invalidity of holding public office, much less foreclose the right and duty of the government, the keeper of the said public office, to oust and remove the usurper.

“It cannot be over-emphasized that public service requires integrity. For this reason, public servants must, at all times, exhibit the highest sense of honesty.

“In this case, it was found that respondent is ineligible to hold the Chief Justice of the Supreme Court position for lack of integrity on account of her failure to file a substantial number of SALNs and also, her failure to submit the required SALNs to the JBC during her application for the position.

“Again, one of the constitutional duties of a public officer is to submit a declaration under oath of his or her assets, liabilities, and net worth upon assumption of office and as often thereafter as may be required by law. When the Constitution and the law exact obedience, public officers must comply and not offer excuses. When a public officer is unable or unwilling to comply, he or she must not assume office in the first place, or if already holding one, he or she must vacate that public office because it is the correct and honorable thing to do. A public officer who ignores, trivializes or disrespects constitutional and legal provisions, as well as the canons of ethical standards, forfeits his or her right to hold and continue in that office.

“WHEREFORE, the Petition for Quo Warranto is GRANTED. Respondent Maria Lourdes P.A. Sereno is found DISQUALIFIED from and is hereby adjudged GUILTY of UNLAWFULLY HOLDING and EXERCISING the OFFICE OF THE CHIEF JUSTICE. Accordingly, Respondent Maria Lourdes P. A. Sereno is OUSTED and EXCLUDED therefrom.”"
10156498707996977_10156499874251977,Magkaiba kc ang quo warranto at impeachment. Sa senate ang impeachment samantalang ang quo warranto ay sa SC. Nasa rule of court yan. Wag na dapat magpumilit ang senado sa impeachment dahil tinapos na si Sereno sa quo warranto. Nakakahalata na tuloy sa inyo ang tao sa tunay na motibo nyo.
10156498707996977_10156500129806977,Sereno was not impeached  as claimed by these supposedly educated people. She was ousted by Quo Warranto which is in the 1987 constitution that says the SC has the LEGAL authority to do so. They are spreading FAKE NEWS!  Again Sereno was not impeached but ousted for the reason that she was not qualified to hold the position in the first place.
10156498707996977_10156500287966977,"May mga tinatatago lahat ito na senador na dapat hindi ka bulgar at ang alas nila ay si Baliw Sereno lang!
Hey! Lahat kayo malapit na ang katapusan niyo!
Mga Traydor ng Pilipinas"
10156498707996977_10156500492931977,Do you imagine kung tumuloy sa impeachment ang kaso ni sereno  ganyan ang maginh hatol nila. Sila yong mahilig sa grandstanding. Gusto nakapukos ang tv sa kanila at isusubo ang sagot at tanong sa tao na papaburan nila. Ganyan ang hearing nila sa senado di gantan din sa impeachment. Nangyari na yan noon kay corona spoon feed ang tanong at sagot si mirriam lang ang bumabatikus. Hay sumama na kayo sa edsa lahat para makita ninyo ang mangyayari sa inyo.
10156498707996977_10156500513196977,"LAST NA TALAGA ITO, PROMISE.
PARA SA LAHAT NG MGA PULPOL NA SENADOR NG REPUBLIKA NG  PILIPINAS

Ang QUO WARRANTO ay para lamang sa hindi qualified/kuwalipikado ngunit naupo sa puwesto.

 Ang IMPEACHMENT aY para sa qualified/kuwalipikado na naupo sa puwesto, ngunit gumawa ng katarantaduhan.

Si Sereno hindi kuwalipikado/qualified simulat-sapul (AB INITO)kaya siya na QUO WARRANTO. 

MALINAW NA MALINAW NA PO IYAN
kAPAG HINDI NYO ININTINDI IYAN,
TATAMAAN NA KAYO NG ALUMINUM BASEBALL BAT NG AKING HARDINERO.
Courtesy: Jay Sonza"
10156498707996977_10156500898541977,"Wala namang nagawa si sereno sa mga cases na nagdaan. Closed agad! Style in philippines no justice, so need her to change. Maybe there is more better person can do her job, so we need to change her."
10156498707996977_10156501082346977,Quo warranto is for diqualification. And impeachment is for impeacheable offense .i think the grounds of sc justices of removing sereno is the disqualification on the position as cj.
10156498707996977_10156501121616977,"Sa mga nagsasabi n Hindi isang CJ  si sereno at hindi kailangan iapply sa kanya ang impeachment trial dahil Hindi naman tlga siya chief justice... Will it be mean na void o walang bisa Rin lahat NG dumaang kaso sa korte Niya? Will it be mean na lahat ng nahatulan Niya simula NG naupo siya ay dapat ulitin? Lahat ng ginawa Niya sa korte na hinawakan Niya ay dapat Alisin dahil Hindi siya isang chief justice?.... Make Sense naman!... 

Tanggapin niyo na Lang na nagkamali ang judiciary!"
10156498707996977_10156501202791977,"Kaya mayroong kataas taasang hukuman ay upang  mag interpret ng mga batas na ipapasa ng kongreso kung magiging makatarungan ba ang pagpapatupad nito, datapuwat ngayon ay hindi ninyo iginagalang ang kanilang hatol laban kay gng. Sereno. Ang hukuman ngayon sa ilalim ng adm. ni PRRDU30 ay wala ng puwang para sa mga tiwaling opisyal at maging sa lahat ng ahensya ng gobyerno !"
10156498707996977_10156501371886977,Hahaha kakataw mga to! Kahit pumasa pa yang resolution na yan. Hindi na pweding i apply kay sereno kasi ngayon lang ginawa ang batas na yan. So anong purpose? Pampalubag loob kay sereno? Hahaha comedy. Its too late to save sereno.
10156498707996977_10156501402641977,NOON KC NAGBAYAD SI PNOY SA MGA SENATOR JUDGE PARA MAIMPEACH SI CORONA......NGAYON UMAASA CLA SIGURO NA BAKA MAGBAYAD ULI SA MGA SENATOR JUDGE PARA HINDI MA IMPEACH SI SERENO....SAKA MALAPIT NA SENATORIAL ELECTION ....PUBLICITY RIN YAN PARA MAG GRAND STANDINGS.
10156498707996977_10156501458276977,yaan yoong tumanggap ng tig 50 m...gustong ibalik c sereno kc melon amoy...kay mayor  zero cla..
10156498707996977_10156501764001977,Impeach n si sereno e appoint ulit si corona
10156498725341977_1001438696699620,Kawawa nman tong si sereno - nasirenohan yata ang utak. Nababaliw no tong si Ma. Lourdes Brenda Sereno!
10156498725341977_1001438846699605,Tigas ng mukha mo sereno.
10156498725341977_1001439840032839,"Nakukulangan ako s utak ni Sereno,d way she speaks parang hnd PNG CJ !"
10156498725341977_1001441456699344,U r not in position to ask Pres. Duterte to resign mag cleansing Ka muna ng budhi mo Sereno
10156498725341977_1001441940032629,Lumabas na ang tunay na kulay ni sereno. Parang bata na ngawa ng ngawa. wala ka na bang magawa? Hehehe
10156498725341977_1001442766699213,"Mamatay ka sa inggit, sereno."
10156498725341977_1001443803365776,Mukhang sereno d balikan mga sinabi mo against PRRD kaya sinabihan kang ayaw niya sa iyo
10156498725341977_1001444630032360,Hoy sereno isa ka lang minion ng mga Aquino wala kang sariling panindigan so stfu!
10156498725341977_100533200831335,TALAGANG. NAPAKABOBO MO SERENO ANO KA BALIW UNDER NO CIRCUMSTANCE THAT DUTERTE RESIGNS MERON MANDATE YAN IKAW WALA. KAPAL NG MUKHA MO SERENO KAYA NANINIWALA ANG TAONGBAYAN NA MAY DIPERENCIA KA SA UTAK
10156498725341977_10156498774431977,Sereno ikaw ang mag resign dahil wala kang silbi
10156498725341977_10156498774581977,RESIGN DUTERTE! Binebenta mo lang yung Pilipinas sa china! Dedepensa tayo. pero sa benham rise ka pumunta bakit hindi sa kung nasan ang china nagtatayo na ng missles? nakatayo na nga siya actually nagdadagdag lang sila. ano na nangyayari sa mga pangako mo sa bayan sa pilipino? Wala! Dumami lang lalo ang problema. naging komplikado. #WeFightWithSereno
10156498725341977_10156498774811977,mukhang baliw na din c sereno
10156498725341977_10156498774836977,Duterte to Sereno:Just wait and you may go first😂
10156498725341977_10156498774916977,Sereno be like : Wala na ako sa pwesto damay damay na to!!!
10156498725341977_10156498778976977,Baliw kana cguro sereno
10156498725341977_10156498779466977,"Grabe may naniniwala pa kay sereno... sa pagkakaalam ko unang inakusahan ni sereno si duterte bago nagsabi si duterte na magkaaway na sila... hehehehe.
Kapal din mukha niya pagresignen ang pangulo samantalang siya kapit tuko sa pwesto...
Ngaun lang ako nakakita ng chief justice na maingay.. hehehe"
10156498725341977_10156498780481977,Yung totoong ugali ni Sereno ay lumalabas na! Maingay din pala sa kama!😂😂😂😂😂😂😂
10156498725341977_10156498780936977,"Si Sereno talaga, parang di abogado. Lawyer speak di naiintindihan?  
Tsk tsk."
10156498725341977_10156498781011977,Baliw na yan..ikaw mag resign..appointed ka ng isang abnormal..si duterte ibinoto ng milyon milyon..na buang na si sereno
10156498725341977_10156498781066977,Tindi ng SAYAD mo Sereno !
10156498725341977_10156498781871977,"Daldal nitong si Sereno, naging masyadong maingay, di mo makukumbinsi mga tao sa ingay mo."
10156498725341977_10156498782711977,"Make it just to appeal ur ouster, stop making any political comments its just like digging your own integrity. That really makes u undeserve of the post of chief justice. U reveal ur political color. Shame on u sereno."
10156498725341977_10156498782821977,ka baga nimog nawung sereno tugpa pod
10156498725341977_10156498784586977,kuhang kuha Ang mga linya ni d5.kaya mo ba Ang boto ni du30 lagpas 21m.tapatan mo muna Ang boto na nakuha ni du30 sirang sereno.
10156498725341977_10156498785301977,Sa tuwing titingin ako ng news feed ko tungkol ky sereno lagi.. pano ayaw paawat... ano bayan....icpin m nlang na tapos na contrata mo kya ka natanggal hnd ung kng anong salita pa sinasabi mo lalo kang naging kawawa at katawa tawa dahil sa mga pinag gagawa mo..
10156498725341977_10156498785751977,At sino ka Sereno para mag utos sa Pangulo na magresign?
10156498725341977_10156498785871977,"ELECTED -vs- APPOINTED

super kapal Ma. Lourdes Sereno!!!

NO to Yellow deceivers! NO to Yellow manipulators! NO to Liberal Party!!"
10156498725341977_10156498786841977,Magkano kaya ang kontrata nang GMA sa publicity ni toasted sereno hanggang ngayon wala paring kupas 😁😂. Nagtatanong lang baka meron.
10156498725341977_10156498786871977,"Nag acquit kay gloria korte suprema, pinuno=sereno
Naghabla na kulang ebedinsya ombudsman pinuno=carpio
Lumabag sa utos ng SC tungkol sa biyahe ni arroyo=de lima"
10156498725341977_10156498786951977,"Sereno advice ko sau....
Dumakdak ka hanggang gusto mo ha!
Enjoy mo lng yan!
Sana di ka magsasawa sa gnagawa mo ngaun!"
10156498725341977_10156498787066977,Sereno pareho lang kayo ni delima na makapal ang mukha...
10156498725341977_10156498787296977,hoy Gma news tigilan nyo na nga ang kababalita tungkol ky sereno nakaka umay  a bwesit
10156498725341977_10156498787806977,"Uy,Sereno tama na alingaw-ngaw.."
10156498725341977_10156498787911977,Nagka hawaan na sila kay boy trililing pls nman wag na dagdagan p ng katulad nyo maawa nman kau sa sarili Madam Sereno hahaha Lol!!!!!
10156498725341977_10156498788146977,"haiiii, kawawa ka nmn sereno, natuluyan ka na tlga. d ka tlga makaget over jan sa nangyri sau....move on na, lam mo daming msmayang pilipinong nattuwa sa pagkasibak mo, lam mo ba un..."
